FileID,Audio Duration
17502d0e8191f95c4ba988166bbb19acf63742f6ebf67e0dffbfbba71c1f830f.wav,5.22
02b18909f6ad7d37cafbd06d0ea58d1e02ccaa0aa57e8404ff1ab1d793a8442c.wav,3.46
2b8dea4bcd6e02ac30f4736314b5bdca26c6606fcc5781f78a6451d83e587e5e.wav,3.17
215add8362517abcf12282b22c7e8b9cb8314b5c29a2c1dfa2b605ee6b5306f1.wav,5.04
07650a188e980e1cee3494915a118f30109affb50989e60c3e1ac383110e424c.wav,5.9
0953a7e3dd84b768ec8f5c98b55d48aa3e0cb5b0ac0097db51df8f5bd3a5fb81.wav,8.42
32fb335b5a54d43d59e0c2f90073b70d700bc8cb60e65630154b81bad18aea2d.wav,3.1
30f46ff15bd1fe26108fc852a1f69bf8dfe4fceaaacf9994d5f7ac6661bd1124.wav,4.07
37610df71c735179068c8f1cd6e075deda78496b0f94eab6d4849c80df036e95.wav,3.92
035b090285bf4e376e9651470da9176d4e11d57ed25eba707ff64516824110d5.wav,4.64
2a494435537180bfc3c12db67bc662f4fe4d66be70285722ec0c1b3887cc1f9d.wav,2.88
343f7223fd790ab3c37baa28dce5ab7fa6e6498e5600adfacb127705fa5559e8.wav,4.43
17f2b1de7c93d73ffab6938fdad33041f40ae9c2024e10ce3d940ca0b49d9eaa.wav,3.46
1284e18a1d0ad95440c876e418efc9ae7efa7170f35e7d005fe5a93af29e557c.wav,2.81
0dac87fcef4d518a27dd90fa8ecd3ad45212a79c02dde8fb9d53fe3c2258fcd7.wav,5.51
0ba8438652eebfd8484f03265c909c13bd87a3631157194b2205311d9e2947d4.wav,7.78
039d2c4d8a2f7bab3604a9c11ad19fc40e8c0cf60b2c4b1d2b95cf9e7a83505c.wav,5.04
1cd0d15b099be5853be5bbcf0d99a14e4e9677deebb8e76486bf01ad64d40b14.wav,5.58
2cc04c64b8cfbc8a1b5ff8c4a8dd6631dbe3943580a74ffd1c5c0175af4435b0.wav,3.38
0f19b027778babcb8913988d29493320a6877ff40729f0445f036134e22ef997.wav,10.51
10821b13dffb2019d94018526d0e248a3bab484da4ce1262d096369ea37d7299.wav,3.06
0ec2ff063bf955bbe78cecf08597c1aa49e7caaa7ad70a05c348ea50400e4453.wav,3.31
1f48480367cce48d49d16637ccbce10bc5221a3df9dfa2519d3fc2be54b093b0.wav,5.87
0b55be447652014ba959347aeb93b921a6e3d02969e3dda4e4bf4391e3c2344f.wav,5.44
2c4782741f36107fd953378373c774cbc1a2a1834372cd2764045156f4ec77b1.wav,4.32
34469c82550c876b336acb2d7cb7e5ea86adec58902b5f821bce9a4b0cfb1840.wav,4.39
3714bf9dbbf08cd736a75614d2d776a65b21029c5ef734fe69adc8b7d7465b29.wav,4.32
1743e0b30f4becc1e65ebcde1911a661d42c5d85d88d01f8f55d1ef665b57a41.wav,5.4
250d129c5209a11d0d98cab1a067f6075d5081c36866f4cd0aac855772c1046e.wav,3.17
0d2231cb6314f46e968c316632b76874d9f56d27ad7042f8d50727a6f458499f_1.wav,5.54
0f311439e56d001367c5f43e83c133f8edbfff991ec853e4c9b45ba3d24b2145.wav,3.17
13439d2aa4501bc495d97fc2e0c24d9b457531337b4bbb4df5ce0c31c2274d3e.wav,5.69
336fdf11beb532ba34fafbbde867182f69c253c5aede17e4833e6df31b9d3ee7.wav,4.54
1c98a5ec6737e784f5dc4bfe8b27ea52f8bf82c78a28d214a6b67294cd407616.wav,5.15
0390595d72c7935628ccff3678c0076da398125393271757b41633a6bed671fc.wav,6.3
351bacf0988259741129712d94518dbd750d5462a79b26175f6b77d960c54dfb.wav,4.97
22b77801cceb9506cd8764e70546ea5d1c8b042b96bb0613371e12b4c27102b7.wav,3.24
35eaa4c3a3e773288e355cdf67d38937bb68334615e8c8060e071342aa2e8903.wav,7.85
31796296ad7989e61ed91899db40aaa45b54b4014f1d5dcbbb127893c44121b0.wav,4.03
1e8039d3d70b0b1b8eef145dbfff12d666ddd61865d617018eee581d5d950961.wav,3.42
13c18d4fe884b7d452c29e11d6ed3c124ac15d8a2de3fe50a6a94b67ee6f2c0d.wav,4.32
2bac5165bb4a1be37c03cb0d4b399b1f4c923c14bcd3f0a3b079c576899cc041.wav,4.46
076f08581dbdac4729d03d74b9f89e8c2225be7e3a4dffe34e3a0b7d9012a649.wav,5.26
2335212cc5c95c98994de16619e05aea2723f15957b8b32f6f48ff4360521114.wav,4.32
1904f2c7218f18b1e258602eec94a910028a3db6c81cb94810653a3367c33779.wav,6.16
2dd7cbd8a65e89baf93fc027ea39d04586f08d82b8ca58bb71e7df1191ca3ffe.wav,5.22
3759149ef214280b2e61e5b4fd83aaf443da4985282fe71a25982431267cd297.wav,5.94
115975e7954cccf05bc173112e5e8262c17074cbb73353445c03925a7f8b9c9f.wav,2.92
00b252fa1ce94af6d0e2e3f2e14e472b6b38b07f29e1acaf3447cb90d22fdc2d.wav,1.04
2a68ee87471bf7836d2cec30bcedaece033159a4f70b3b70212fb946297701b7.wav,3.28
012cbc5b23a129b75cec7912f437fe12a67086a40dd628e3656bce06897f1575.wav,1.04
0bf0146189ec01964f2fda71045fd8b5fc4567b730346d481b25187938f07982.wav,3.64
1b36c189046381a84ff2b2f4e716c3d15471cb0f74ecfcfa921f1910efa51d29.wav,5.87
24bbf637bf49853f2961e2456d9c4f81777f2d58a204ff9c4ca66d7cc5be1ad4.wav,3.42
1941f326d3f3173b7882fcd027ff1f5b61c327a1c074ff739ee11b1514f7c904.wav,5.33
0965eed52ba44839df09ababfbe60ee68629288a41f41604c9f8fd201a165bd9.wav,4.18
25d06486b5dd0c025e96d2cd598a87983e1bebea08da0cb9bbef7c0c7c277950.wav,5.33
0d292c28665e2decd3edfe2292a759e9057f26e5736d6118fd728a0b8ec5bf55.wav,4.36
1e4037b0628614a90042e3c8633141c7af9aaa9ebe1aa803b54ebbe1ac9556cc.wav,5.36
016d4c40b8dc4827879643c6ff6c348d1aca3d4e58ffbda39b0a78c6cb772743.wav,4.54
03d5184a5442f841f1ed8db70c4d5f319728e45bf131eaf532906fe9de2a3713.wav,4.28
1ef53a73fde6550d0f454f89747cdf6d342ba7fa7dc80ca0e352054a4fb16de4.wav,7.7
336a1811bd6370ff9dd296d7ca7a8c91cba23d8b87fa123aa9e786884896fb93.wav,4.18
1173eb6c472a1668181bfc82ede0148841a75ce941b764099da3a3c28c1561f3.wav,6.59
13ec0e739e0e35e7f6883138c3a4d9b35c28c3bd9b34edf1b2a1364657d3a9f4.wav,6.48
2dc899c74e598c6f82a67083e20203bbb205f6d6a465c852c82add429353bc18.wav,5.8
19bd7b595aa45d15487b2287e79e0ad8d1afd4d5b49d7eefdd62911eaded0bb8.wav,4.72
03274ccef32dbc90640a9f5e3d1d335599629a6da0ef21d25420c441b0579f39.wav,4.61
3098d91ba38afc4c12f45cb10abaabe9e24d301fab56e139a79a6820f3cdbba1.wav,3.78
28eb77ffcbca8207d286ba03aa9730e568b2982e30928268792f7ebd361dd446.wav,2.92
1b098699f9297e43520c4d84369e888421733d6fd3a2ae8538cf1e095233bdfd.wav,6.19
2e89d37702c1cd240355f2174b5ee1c55ad6cfdd3f58ade96ded0037308d9473.wav,3.06
05365b0897e5f35e74c2fcc0cb9f176a8cabf96a3146eb4cb230e4189f85232c.wav,3.92
0b0ab46e999227931471f07b8766db04917bfbf642296bee24ade23a6bd32e84.wav,3.89
347e4a8d0d7a868e5f23e8132e245f9d7033a40dfc0739aa21364c377dfc455c.wav,4.43
31f4e920c366740067bda325b547e83c210119234a353538c654766077305b8c.wav,4.61
158ce60e95f6f3f5caafc555080b85bbd8f240d585b3b31ea14ee008bdfb3a86.wav,2.56
0764f63417fa8fcd90a7c99483a029d0a84c38d5b185d51ba7c08c5361aaa23e.wav,5.33
06373bbf3c169ad227cdbb676e0303a6f4437b5d2ade2e75681fdae7052ac398.wav,4.97
0c8582b53acb812a92bc7536bbcac5847a01f9eab7b237eb9be7e986ad124cbe.wav,2.59
1721861d5a1e45ad42cfb0b693135e471afef09df4e0c391b4f163c914184437.wav,4.72
2f921993e510169011b7445dee7d9cabbe77ff66b2ed3b765f8869e95e210af9.wav,5.04
141b96fd18dc5801e8bcbb29f75f31b688c5c6a1b07845ecedc7d3c9210eca1b.wav,4.46
342f9db8741559c803777f7974562ab46c985937a3e512a036cc719cd12e8ab5.wav,4.97
0864cf91ea7fc2c96def768f47f8daf288a1f40958ab7c5f011f7d6c17e85427.wav,2.99
10488ab8af66a6dbbfe2a7a7a6d18aba9be8f518af9577ccf26d845373eac0e7.wav,5.08
111f73f31f178a69c3644543c6979f0ec9dfd0e559c9fab7a19a479e24eceeb0.wav,3.2
09a1b6ddf651b1bedaaf7b95ce297032bb595978fe49cd7b2138e2f1d5a367fe.wav,3.92
0e9b46fd675fa6cd951fed593c0b565c8bfc349df7db3ece2d55f910a3d1f07b.wav,4.32
09eb0c8d758ce004480b8a51c01f040396ba4b49f5d3bf7e945dc0dc88975d1c.wav,6.12
1313dcd374a2e07efb079549f6a12d0e3278edfeb98b23783581ecc15ba8ade2.wav,3.89
1a2e27f27c98099ad959ed63cc5fab6873858f580037fa51220052e146d18060.wav,5.62
10ef18ca83ac303ed27ea07a13464a903f187446631011b65fdf1b18c8a24340.wav,2.34
21cc28c19315ebcae3ceea5ec77f4773e6b6a79a5f33b39f49b3a3efd70e3d71.wav,4.39
1035d29f0533fa51c0927cd0f73a1aaea95b6c73bccfb93e763b6ec31c28b029.wav,5.4
2dd903639d93f5b1d787ffba867efd2c71a340d3d89ac4f5ffb0f248967f3156.wav,4.18
0851941b7a79415965149f094c64b4cb9a858cd1d90e6f36014971b5c1bd73b7.wav,5.33
09c12cad634a70855847d3af1ec726654d0f4a991842698f581209528d8a6ec7.wav,6.62
1f92aa418c2623a03c9a4d4d2d308a8a1f88fb7ea01cf1c6d4fad53094b598a4.wav,3.1
1dd6585bad58fdd27daab4d982ad5ef8d8c35b33065fcae86739dd25185693e8.wav,7.09
0b969570ff79238bf59f61134a31df407a8545f6cf8647b3364ad2ca288dc8de.wav,4.14
2fa1fc39e707c0b9aa2065ba2a433f97431ef65d8baa976e565dc8ce0087948f.wav,3.28
06de5bfad36355f39b140ba6d97a5009caec45a7d6cef98ff5ec36e1dda3a5d4.wav,7.13
0d99c2cdbbab553f4d9ee4442c114b747581375114b692e3ed7a5ea005599e8f.wav,5.9
0caebeaa6acea1c40753bc464b55e487f360f416a43dc2e6ccbb6120ff5ec068.wav,3.74
10125f7c813173ea8514f3a80bbbc6955d2bae5bc66f0029298b02e46aefe342.wav,3.46
1f2a6f107a9a60ee286fa5efbfd17f01bd985846fb0c3889c4194947740db1f5.wav,4.86
08556bba9276a0a89411e82bb1154a0d5ea97deea8b515a2f60a020d57e8f7d4.wav,5.44
2e0c29621b6fe8452fc3e9144c0b037ea6360c26177694af53087f491b7af830.wav,3.28
1356ab4cc14d0f0ad468c231bf1dec9b4499947ff6e988a9605c426d2e83715e.wav,4.97
0677b140df0ecf00179eea523c8dcd9b8fbb5e4d5cda06c48d93c3a39dfb616e.wav,7.13
192b7facebd15a1e95caf89ad8cb81b8ebebc916ff4517bc3d2e51669443b84f.wav,3.71
02e45abddb3844007f1b5b7420c2951066ca4dbf8bb9542873d236ef6c4fac84.wav,3.13
288abac1dcece512717449fa7722edbc510df0e51f6c8e1b14aadbf0af9c989a.wav,5.58
1ecb413f0ced8100257cc6d394d18c96424f1540a5cc9aff0597b77d19c69606.wav,5.22
35c51badd846643dcbd77fd221ba0817873075160381c844a5bf143babd0e961.wav,5.94
208e6442cedf1182dba57024584461638a157cc6acd38929b336812998afde25.wav,4.72
106311e9fdf5657733c3fd7bf84ad63af93757ae8a15e837e200652598d4a4e5.wav,3.24
0d44311e02df5113f5e8546601b35e768d684fb6442c49b03ed2eff43a1a94d6.wav,4.43
0434aeac72d3fa62a62c7be1398ad2bf2f74e3f0f01e49271b161126560b92d9.wav,5.8
1bf0cbe706adcf3c95e8d7642194b43a73057f7051d077c68d08033db3255513.wav,5.76
1a2ab4195e41392f4050821c89a436dbbcc71c3d3f16b65110c3a5cd2380f7dd.wav,5.51
3044604d43ec2bc7e402700c690c1376ff3b0622620e7d5a5043a7a1fe240c0b.wav,4.25
087615afd6dea76592f53f1a25b8b4623539013c1fad65f53729fed015b583eb.wav,5.94
222c0254d7552aa019eb457a3f2b2e2d5ecd2a63dde91a2bfbfadd0371c08c07.wav,3.71
10ee58e599c593ea152ccbbf5c2d25e6b1e42a3f396cc271adb5e9bef9ddff4c.wav,2.99
256a336325b2d682a20aca5e2cb3d88800b97b7e6766782d63515596c9676257.wav,3.96
2c1083a45120b390359d6d89db8a97b340e2585c7487cba69135cb40db0f4827.wav,9.94
065bab81d71251c2ca8c52ccd1926eeb9e58e513b260a49ad182acc1acc7d938.wav,5.15
00d9bd01bdb2bcd12a7adfbf30960e98f424ca01fea843633addfd3e280711cb.wav,0.29
073b3128123e00a4bf404cae05b4c25e26efc4a650e0ccd1af1cc089b2da213f.wav,7.96
230c07b0bf3d10249679338cb306554d3b662925f7d38ecf2909d1f64adcce5c.wav,6.05
2961f5272053838c5b2d9de207c6f41604dd048bca3184f775328bfe63e08a21.wav,4.5
144331330ae9583737c34b8fe6034319e5f68b4a91bd720bbd0bb1b8f98ae160.wav,4.14
18348ebc26967f3fa0dedd0415fe7ae1e7201716589fc95edb81b4c3de114996.wav,4.5
01b58bb1504bff97d7ffd4d3c690cc635799fa545df0a2dc80d65e3b4958eb6e.wav,6.88
25ee048c0ab8ec6d7c244b69b299eab3ff477de7bcf0cc21542668c6212efd61.wav,3.17
0b7690a8e0da77984e4e254cbeeca018067e937e8e0d6de1af5bbe4d7fe0ac26.wav,3.38
058edc0f9800eefacbe48886e7e327db442a2eec498c573f373443ec9d89b4d6.wav,4.18
0a65f4211ea04f544ff95afbf4c2ddf2d97eb0ba8a94767449420ed23a3d3a41.wav,3.24
21f512ce1e78a4a0d98c4f8b6ab7a3fce36877eeb1745e6f4e6264b4e6995447.wav,3.89
2028b58e0bc3829e06ec8fa363b30bb35866bdd9b1469d7472d3981601203b9d.wav,8.39
06f4c44d19641fb32be3c73ec70e76443805ff2dda5dc83c8eae4f7e115d1e30.wav,3.49
1771e278b36c4e6d94881bb8a5c8c1f052bc85ebe15e619c3d9bc197c4dfdef2.wav,9.36
2a14a7a21959476d4f5fcf73672691dec8ef13af2f8d49bd147c452d4cad32a1.wav,3.53
0a6ad819fdce65fbd09cdf3a6f1503b3bc638a696de7ca40070b4817ab9981e9.wav,4.75
2bddb9519ad2e900cfb337bb57629f38dcd85971d63408292d2a7356c313331f.wav,3.2
11262b4b1187409c90cc594ec42b4b1545833d415377406bb9d0065298cebffd.wav,5.69
06ff168088d60ca46f9311670dbc92beb062a457eb177617ac6268ff75e653bc.wav,4.64
0841b861d57dc878681be91df5d29f5ccdd40e224781f71591b611db845786a3.wav,4.5
00d5555a350d1727d41bc77c05908b5d08125ac447f8b91709aeaddad98b9567.wav,7.2
2cb10b9dbaf609dbfe3641453cc01978ed6ceada564a1d34367edd90e3f30591.wav,4.03
053e2d98bc666ab309abb772745f638d4ffebbdd5f2f072c4388efb033259321.wav,6.7
083c8dd4a5af4f8b690032c79499ce725f92456697b5a059cbc9fb6857d3d9b0.wav,4.79
04ed4df91ac1ac0a06b49458f37188084938321ca5ec274099e2fb267ced906a.wav,4.14
0224f3daa60096464d8e5e59cebdee848287f2bf2c34096679fc04f7e35a6e6c.wav,6.73
10f57c915d91d0e93b5438d4581b8b223939bfc492c6b0bcd57b818235fd4daf.wav,3.46
1ef6b69310364f04c5e32a88bbfa6f4fc543b87ffed690096f0ab3eec1ccaec7.wav,6.66
0f7dbcfce4826722bd6c425c6171625b631f242af7f628fd862e52accb30687e.wav,5.26
371c4ecbad91f8e626f4b57812bcd7ffc7d66c2f79c004431c8ea55a685578b8.wav,5.65
11efd590226d1dd45237039027dc6da22cbb368ddbc42e88548f6c753ed81726.wav,3.85
092b77125d51178635d95b041913042e3830f620e2236203f75c2357dbeb6733.wav,5.33
02875e02f76126d7ec0aa2df1437fb709fe2b33b20a2f7ca7329590a9a4908e2.wav,3.85
037ebb57b29e047e38a58f4b2a5c2258eec9171f734449dc76140cae56e8545a.wav,4.36
09355dc048ce5643ddd0231d04b6af3db4fbf9040225fec37f6c6d37b8c06068.wav,3.6
08fdee5c04e8c51e42cce6453b1e052c81278e49b9c8b45bf2a1bfc36a3c5cc5.wav,5.9
1c363f5b3c1ea2b1e6b695d440182502ea33ee18e550918bb2415c6ede8db21f_1.wav,4.0
1682a9b814630553cfb352e0cdd83cb61d937da0788f6005176b8430179a2726.wav,5.51
084e55c0f4267878087b6d985cfb484c7b22d5e9784a3a8162d13969b6ddda6d.wav,6.66
183981177d2aa32eb7fe3028ff12f1dd5cafa6556fc7fd0d969c833af626ded3.wav,3.6
27a13664be314f53f533ab632404b2024c5605785d93d219b7df401342fbd53d.wav,4.79
042481900fa35dffbbfb099e6f0cfb8fa91ec9949abf3a341237c9cedb31d7d5.wav,6.52
0123962aa1950b8bbcdba3fb0c73fa1e7d22bb1704cc314d8dc96acf8a9b2991.wav,3.35
06cb79a397b4853bbaa6801fdcde132a1bb7bdeb179b80d9ed7cb649c9b88897.wav,4.86
144ea8f1850f153af6957ee1266662e34cc21d09d38605bf8807c7024a6707f5.wav,4.86
2f8041869b13636ddd734fccbef698a1600ffd3d9503f829188fe4178ba1f2e9.wav,4.39
0c09c0604d5ecb662e3b46abefcc546e5a0b2c6326ff411c44f0ffbdacc6650d.wav,2.81
0c0132156261d782c790b74fb7b1e853e5fc865c85f9ef35160d7b8e9fbd57de_1.wav,4.32
0a1600ad569c084110c01bc98f0fe28dbe985a9a7382ed3009291000175ac5fe.wav,5.87
154f6faf629663735c23540f62014f293d381e51dfc79535a73ee79681d5d905.wav,3.28
0291be93f4cd9401993ea6f91176f098058199cc35e75f04fbaafecad920f83e.wav,6.16
34546d3694051cf74b4b2c816bedd513a3272a147f93722e3df55a1c730fcaf3.wav,3.71
0f29b724a9cfd4c751a4d2e483b37f1ad927c3813afc11f7c363a5a465465883.wav,6.37
05bbbb38177d4f14cd751079208a68caa0b5fce8c6b1086e99664c969e2b6b83.wav,4.46
187f37c0c3f661f4ac2a4143243f600c5144bd198429dbbec011d58c75653a79.wav,5.87
074b136d916e1b5439aea831d1c1ff6209fe7b6e8437e7c2a3f7abacbdb13225.wav,4.54
2269146d9ea8959e83f98a8621cead2887bc703864e3b871608ec24201e9ef71.wav,5.08
096f46f804bff0f0120992a4e913548478f03442d54fc9a2dcfeded0db5c2bb6.wav,4.5
291b1e8b1ed2aa3dab6a68a51b05854213d798327e98147312359bfcfba4bbaf.wav,4.14
2b3c0a41152daa60faa18dcf64c8f77e421ce29e058ce51552c25ca2e963fbff.wav,5.33
0755db14760690d98a9b484fa52ac6188263b7cfe0a0454facfcd58b54671707.wav,4.14
301b63ab890606646adc62dfc61a36b890d9e4b89be28287aa6d865cec8c1e56.wav,5.08
075648165f4a2b430d1a8fd9d6473e1eeef0ed09bf29141d80b2516f4cc6a686.wav,6.12
1d6e1026515f445bc35b40a84ba63e0e2d67c85a289bebc9f5dbd802892f3fd9.wav,2.34
07a74575fe7f7da99a39d30a9df275820ecb826211387a226a582b7a96b18118.wav,4.86
09efcb3784748232d8557260fa106045fb25bd79645aa7e5e44b0308b159c6f6.wav,3.89
06cb24b1fb5e1a47af34f0fc5504d66482fbdd6603321512b74e2a9bdfb13df9.wav,5.33
0ec6ecafe3f01daaafd67c6f7bb0525fa90a64f19d7647d10fb81b4de8b11d11.wav,4.79
0266a9cbc8a9f7549668f8f00ceb84679e9a196230627d39988c0fa2984b17a0.wav,8.5
33528abab66d6483a5add52eb8df1ce202d509ede31b121ee50d904fdfba4a72.wav,7.31
07ae5b2804062fcea17d9862a23bef7eff1d08cf86950c938a9f39f0a54a7ecb.wav,6.73
147dfa3f4e6e06a0cce828657ff05b67dac1be9cfb682f8b9165710eb8cb4aad.wav,7.02
18569d83fd6b41b9ac858612c6479af3bb732f5233ba93226f08e7dd2e333f96.wav,4.86
30203f5269306636df0543ad187383a8f901714facef60ceab1848c329c6a98f.wav,4.61
0af54703b2387494c098839c3da3529d9aea88fd18ef0803485cbdd438b4c2a0.wav,5.22
30b9bf67cc48ef110fe67a0c1babf469c7282a3e1f485fcc11102a9207d5bbe5.wav,3.6
06601035377d9e5fec43ae0bba092b2caaf4b7e33824cf235f2e52702915195d.wav,6.62
15c370e4234e1cd0b2441c9422392d0481438e0c6409ccadbcc59152e480cd2e.wav,3.71
1828dcdecfb03a8545357a4b1d74a221f42175df19ea62c6043d4fb8b6b47a59.wav,7.78
1408dbb3c5e3417c5c2a5c1b41a8ca58c1a73ef6d70d2c88cdb6e86196abe4e2.wav,6.34
327c9dcdc8add6ae16e8de4428acf3d02eae12b99a38fc235b1be1e4c9c2bbdc.wav,4.5
116363ee4f96bd1dc64e7fed6bcb56029393852b01dbce6d6c3de45656b19195.wav,5.98
09258cfc112ba840947d0066d49532d1dc9e188ea330f7901566ebcc518017e6.wav,3.06
23c0fa2f602ef1ac6c3c0862a60052f9d8ac8580118d92547a8b4beb519b5784.wav,7.38
03b320c3e371b76f1d10aaa25b8db8b948b28db700635a1cf4dd5771570e92bf.wav,3.78
0aa8364f2d4e24717b254c247c93b1dd94d631b14dee4c64e3a70195c29b559f.wav,4.25
1e31d5abfd0c2b16f36065cd8b3917ce2161a924f218b2456aeabb131711eb7d.wav,4.21
19103a1be20c7c7ff5821b1546d997c833c8593ea99a650adcaed54df7b6ee7a.wav,5.62
1255dfad579332fc9a06f0902d1b8760fdd5904acc9b10df785c3b2463a9a910.wav,8.93
30aa5c1a1769f15f3ede57ba98a14b444f12f8ced4204754d606ae53ec9d2367.wav,5.22
0998d926290e3bc28ba9001bbd7bae04052eaaf55cf68d4daad4c537b9b5c60d.wav,0.25
1a61378db49489bea637c6150621581bee4f9189412b34874ab9a8ce3ec5002e.wav,4.46
0c78c1cf59522a37a8f6660c874b2e3e833ce9abf0314eb3494ee35d350576e2.wav,3.74
1d6bf43222b3f61170eb6ba76927c79c50c6e6e4ab1049a3b2561aa364c2e062.wav,4.72
0d241062e3de858ef8a99147d5c9f1bbbb6b38c4830e6178800f92edf5f4b3fd.wav,3.67
0e6080239b68134ee9873d4b7eaaba24b36e9c32921ff20ed7eb1da1161ed90c_1.wav,3.2
0712b110c319a97ea2a4a82603f0714be883f471f7d25568f43fed9d704be350.wav,5.54
1d94486beb5ac67ed16577d1b7fd936c55da57d27e53c39c0222409a19961899.wav,2.56
06b5eb899775e6bfe6f150dc407d2de0e4f75a95f79a383541ab41678e3b8e8d.wav,4.46
174ee02ce427a79c64d08dabc7eb3cb98f78dcc17b7903f87fd54855ca9bc669.wav,3.78
0586ca1db8938f02cbe739d70510c9beece23effc8d5b3000f7485945c109f1e.wav,4.36
31f5d9e1d223a954c12b09e353f6a50f567f1f96e766f40699aa31b3043a4656.wav,5.94
24001d553e42e8e135fbb5ea920e1a977826a1b8f6ce3609bdeeee257d45781d.wav,4.18
056053af9657d95a3ba48dfc7af9a9af364a749b69decc8889e4f5c1a1eae794.wav,6.77
1900a8ed0bcb297bd1ea0bce1d7592b014e132fb6c1ffe12c03a8ef6c2733384.wav,6.34
1abc49dd3b5b4ece8bd492540e703a99374a692ca185c8cd985f446b6d338d61.wav,2.09
2680ebebf15787fc385fd4c26c44d5258bac3f461e9de5105d3988fdd8bd27f5.wav,5.18
0958a7bf94c2c2ee67ded2c16322c635c5412055277764b2dafd056298de40a8.wav,5.4
08aab53f46ed00eb92278eae5bebe1beb9b58c3bb3cf164c9d08ab624f02a60e.wav,4.5
364089cc64a8bd8b37d61a319a9e1350d5ea89020df1fa56a1c775dd5e0bb733.wav,5.04
27a492176152d7f2c79e91375f0a45be237f9a7758f574bfdde2caebe6a75bcb.wav,4.97
1c25a1f613c9c060017bd5d3765ca578ba92bc304d46c4dfae6dc2e7e1c33a36.wav,5.87
0a4bad83e707467c3336622d621da77bfcc4d37a18c955eb0b4733ea459781f8.wav,4.25
2520872d2107f9503e54d51a848ff940b9ed2f736cf32659033a3da1b1e9ac14.wav,2.92
0e2e1af8162e6e97d8c43c842045732498d423570a8848b3ae477d342dad6b08.wav,5.18
08fef833ccc6213299ca9da4098af9d6499545514474a816a212765d97547879.wav,7.6
2cbdc6681738d74826ac64aeaf5a088b212144bbee3c37f731f47868e554cb51.wav,4.25
11f975c0e6de5f05ea8055e5acdab639d9fe5af68ce597a191e15ad4fd420c1a.wav,6.34
2292cfe8afc159607b2b2004cba8c3a5791c253a1c61405bc2d67dc982cc9f4d.wav,3.28
19ba39872b0b5975de53de0760b73eea3083effbf5d1f6301d2fa04130823460.wav,3.96
23df455d7de3df41c92ca6f5a409544d446590d3e2ceb3fd43f8ccccee853b00.wav,2.88
07f436d0a8df280438a520196b26d49bfd7e49042659c2660a50a4bdf0955bf7.wav,5.22
33e731f188f5c41555ffd69bbd526ce248a0358535d3a035b760fefb7649d43c.wav,5.15
1655694a795659d256d863d4fbf0be4f6b5d520ec09da51306f04062081fb7d1.wav,5.15
03e1c0938447f7178501a9b335d463f7a20e27d25ba8b75bef258546689d384c.wav,5.54
010691d11efd8004aa5486a0add92adcba6b0e97370bd1537e1110e96899bf9f.wav,1.04
10f4f0f4d6b8fa4f3a929936796f9fdb94a3c429d45829531de73b116614ae00.wav,4.72
0ae27f748805ddde34163f798623f3ab67f411c6df1da837e717405b3e0c27b4.wav,7.13
0d0c0fcd23500d0747d0766da7b8843fd94fc2d835008bead80fa4e2701d681d.wav,4.9
056532c9dc818a1c5dac63e5c60cbdc511a3742d9da61d7671ce88fda4ad2bac.wav,3.56
3279efe3fc6c6369e725861e5f72b9701b141a785d5f59d7593bf3353859a82d.wav,4.86
25ae7a05f3690c0167897f069f03862397e7aabb2c692805742f3a570da4b32e.wav,4.36
0d59807636033f4cfc16a322f163c9a9ea351d1f3dbdcf8be6f8a97dc13765a2.wav,5.65
06264ce4c89fd36928b0f880f772ab9cc16960cd35cd2d9aed981d538a82b97f.wav,10.51
01a17ed2d4a3bffe9c1d0a9bc782b5d66231309e53dff1ab9bc7b316d6d83b4e.wav,8.93
1c5eef7127e376135957615565c4830d73b8658a41dda9474d9f18c7753b05a6.wav,5.4
265e8ab8091b679e7e706ba2a9061c5b8dc4137878b788a62a98294661e5298d.wav,3.56
0abfd8f6e2cb99936548e876722b708e900c0d12ed36ff9292532687b7d9d7ce.wav,2.77
310663c201fefdbe190b63f961d6f432574578139dd8285efb146ba4406f3b84.wav,5.8
0d6c9ba95d8458b5daa029bdd8c007745590ef443496c898c3d79c3c58f2c44c.wav,5.22
15a5b2958dd19d3707a50ba374118612b5ccacb87930d8a1b50ef035eb1cc6ec.wav,5.62
02d73c7adefc3068b23d8488404bf6eaf502a8bf2b598f863a95b05093c11409.wav,4.25
10c6c33fbe25398d820962860c3f08a54d9c7ea66b54383f265c1d2729dd0b9d.wav,3.85
0b440a562373a07672254aee243082e1b9d66151023e223280707c7fe44bd0b4.wav,6.12
332a8ceeeaf492bcba54778044d1ff0296f42f26a806c9a5072e2838db9f7de7.wav,6.34
1341369caa51796bb21a90fc7140bd61832654c88dcda1e062f37a0cbae64a2d.wav,2.63
0ed8145dbbfc9932b2457b7a00338fee5d7eaee52b25eb27e56b947dac87ae47.wav,5.04
1694d74aa2b875c4007fb013cf53ad7d3873b3b699988c1cde5e0e73cdf4974a.wav,3.89
0f822100637217da6d8b9f7295a130b4a6ee685bb82bd8f27d8746bf8bfcf62d.wav,4.68
063af570a95f524cd55f4f41d95e36e43a574fbf97acef673af6876c90c27f3f.wav,6.23
27c41f05f72455edb04f94fd0892d9f6167d045c602328097c267878442824f2.wav,3.64
